Question	Answer	Source	Metadata
Dime chistes 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Dime chistes buenos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntame chistes malos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Dime chistes graciosos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntame chistes buenos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Dime chistes ridículos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Dime chistes para niños	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntanos chistes 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntanos chistes buenos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntanos chistes malos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntanos chistes graciosos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Podrías contarme un chiste bueno?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Dime chistes malos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme chistes?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme chistes para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme chistes?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme chistes buenos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme chistes malos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme chistes graciosos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme chistes divertidos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntame chistes graciosos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme chistes para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntanos chistes para niños	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme chistes buenos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme chistes malos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme chistes graciosos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme chistes divertidos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme chistes ridículos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme chistes para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntame chistes 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme chistes ridículos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes un chiste ridículo 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Cuéntanos chistes divertidos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero escuchar chistes ridículos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero escuchar chistes para niños	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes un chiste 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes un chiste bueno 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes un chiste malo 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero escuchar chistes graciosos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes un chiste divertido 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero escuchar chistes malos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes un chiste para niños	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes un chiste 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes un chiste bueno 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes un chiste malo 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes un chiste gracioso 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes un chiste divertido 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes un chiste ridículo 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes un chiste gracioso 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes chistes buenos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes chistes 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes chistes buenos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes chistes malos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes chistes graciosos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes chistes divertidos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes chistes ridículos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero escuchar chistes divertidos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes chistes 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme chistes graciosos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes chistes malos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes chistes graciosos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes chistes divertidos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes chistes ridículos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que nos cuentes chistes para niños	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero escuchar chistes 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero escuchar chistes buenos 	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Quiero que me cuentes chistes para niños	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar algún chiste bueno?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme chistes ridículos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes algún chiste bueno?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes algún chiste malo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes algún chiste gracioso?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes algún chiste divertido?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes algún chiste ridículo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme un chiste ridículo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar algún chiste?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme un chiste divertido?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar algún chiste malo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar algún chiste gracioso?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar algún chiste divertido?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar algún chiste ridículo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar algún chiste para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme algún chiste?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme algún chiste bueno?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes algún chiste para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme un chiste ridículo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Podrías contarme un chiste divertido?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Podrías contarme un chiste ridículo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Podrías contarme un chiste para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme un chiste?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme un chiste bueno?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme un chiste malo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme un chiste para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme un chiste divertido?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme algún chiste divertido?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme un chiste para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Que me cuentes un chiste	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
Que nos cuentes un chiste	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme un chiste?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme un chiste bueno?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme un chiste malo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme un chiste gracioso?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme un chiste gracioso?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar chistes graciosos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes chistes malos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes chistes graciosos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes chistes divertidos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes chistes ridículos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes chistes para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar chistes?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme algún chiste malo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar chistes malos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme algún chiste para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar chistes divertidos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar chistes ridículos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar chistes para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme chistes?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme chistes buenos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme chistes malos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes algún chiste?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Me puedes contar chistes buenos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme algún chiste para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme chistes divertidos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme algún chiste ridículo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te importaría contarme algún chiste para niños?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme algún chiste?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme algún chiste bueno?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme algún chiste malo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme algún chiste gracioso?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes chistes buenos?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Sabrías contarme algún chiste ridículo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Te sabes chistes?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme algún chiste?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme algún chiste bueno?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme algún chiste malo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme algún chiste gracioso?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme algún chiste divertido?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
¿Puedes contarme algún chiste ridículo?	"Doctor, doctor, me duele aquí."  "Pues váyase allí." 	qna_chitchat_Witty	editorial:chitchat
